threshold,PTC6,PKP1,UTH1,CDC42,HOG1,KSS1,STE11,BNI1,BEM1,ACT1,ARP4,YAF9,RHO1,PDA1,PDB1,PDX1,IRC15,MAE1,PGI1,TAL1,TKL1,RPS8B,RPS8A,RPS20,YTM1,NOP7,RPF2,RPS13,AIM22,MLS1,ACS1,ACS2,RPS3,RPS5,RPL5,PWP2,NOP14,FUS3,KGD2,LPD1,NQM1,TKL2,TPI1,ASC1,KGD1,HSP104,BTN2,HSP78,SOL4,PGM2,TFS1,SIS1,MDH1,HSP82,HSC82,AHA1,PBS2,RPO21,RPO26,RPB3,SPT15,TAF6,TAF10,PTC7,PTC1,SWC4,IDH1,ACO1,ATP6,ATP4,ATP18,CYT1,QCR2,RIP1,TOM40,TOM22,TOM70,RPN10,RPT5,RPT2,GPM1,RPS15,IDH2,TIM8,RPT1,PYC2,CLA4,STE7
810,,,,,,,,,,,,,,0.21459375241268147,0.18698742970299984,0.16750707329203995,0.13990113429106915,,0.029217356090996367,0.027905053862608033,0.027749491662650012,,,,,,,,0.13990113429106915,0.019834266092391792,0.01936773721553513,0.018386420963320466,0.0028883944780579286,0.002887108151176624,0.002873647493403923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,,,,,,,,,,,,,,0.21482233319341063,0.18718660480566476,0.16768549832613472,0.14005015405581817,,0.028214254800983038,0.026947800225564644,0.026796549257738413,,,,,,,,0.14005015405581817,0.020556413076944797,0.02007289832221096,0.019055853267673648,0.0028596569132595573,0.002855286680880733,0.0028465430178978984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,,,,,,,,,,,,,,0.22165639043543148,0.19314149763810462,0.17302001023270563,0.14450551377258275,,0.03588412196575816,0.03433722070879794,0.03414380576165858,,,,0.0022249084808757314,0.002232399847525297,,,0.14450551377258275,,,,0.004061805160869162,0.004043420500596119,0.004042947280402682,0.0022004444421090713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,,,,,,,,,,,,,,0.22174455106818663,0.19321831688346724,0.1730888264466278,0.14456298875674978,,0.035780948983712556,0.034238495332179694,0.034045636486061494,,,,0.00222395187198699,0.002231473000271374,,,0.14456298875674978,,,,0.004048112594348675,0.004025552272682899,0.004029326041067256,0.0021988315059078053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,,,,,,,,,,,,,,0.2343171879531492,0.19406579799259083,0.16761999075135425,0.16761999075135425,0.1204785937269062,0.03393950135842381,0.032476429268711055,0.03229349580116127,,,,0.0020172025593984976,0.002043074188536382,,,,,,,0.003721766200630939,0.0037056138457398696,0.003696723594308626,,0.0020046320077347453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,,,,,,,,,,,,,,0.23530613597699157,0.19488486290667872,0.16832743974414077,0.16832743974414077,0.12098707997250485,0.03265460798878846,0.03125079238653685,0.031074904833682665,,,,0.002082472967740137,0.0021090515015092597,,,,,,,0.003655993862219621,0.0036399054427326077,0.0036299383275711877,,0.0020693743447622592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,,,,,,,,,,,,,0.2351903708313809,0.1947889840872079,0.16824462655913247,0.16824462655913247,0.12092755714335347,0.032812457931760027,0.03140616201135106,0.031229558330996877,,,,0.002069071055968458,0.0020950254678525687,,,,,,,0.003657453531491526,0.0036437710412338137,0.0036344665546994663,0.002055868894438937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,0.3252912887640626,0.2780059636560096,0.1498981183818276,0.036204123202520345,0.034445308618037795,0.03080409872403802,0.03012043742863473,0.03194579539649162,0.032121518873186664,0.020750924727168635,0.015328102978421153,0.01508431924960129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,0.32488064900354613,0.2776550157324683,0.14970889066636045,0.03621471665331155,0.034535238463071355,0.03090447107166123,,0.032511422541133275,0.03249480636891436,0.02068498755620476,0.015387731704890202,0.015147839954946509,,,,,,,,,,,,,,,,,,,,,,,,,,0.029874230283491874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,0.32431097023802846,0.27716814719447624,0.14944637587428705,0.03583510572362254,0.03475358716833056,0.031124700059066288,,0.03245994129217293,0.03261901463316965,0.020934673670207703,0.015750330032306803,0.01551568303778428,,,,,,,,,,,,,,,,,,,,,,,,,,0.030081471076547482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,0.46075776569925303,,0.3258050245612091,0.03212640727116077,0.028276884065839364,0.02540818877464806,,0.028841181101046536,0.028826440742282917,0.018028148312052298,0.013642801501607653,0.013634671334329293,,,,,,,,,,,,,,,,,,,,,,,,,,0.024652486636571092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,0.45980115392852033,,0.3251285977168647,0.03226323601988715,0.02771112161983767,0.02554522725741456,,0.028964017828120886,0.028949214689077216,0.018174437073180186,0.01458680343795759,0.01462002191838906,,,,,,,,,,,,,,,,,,,,,,,,,,0.02425616851075071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,0.454245666413221,,0.3212002738097794,0.03496805119422083,0.027857533197325944,0.024984570185045643,,0.031990475719463805,0.03207818769850651,0.01827052525644507,0.01494073017797018,0.01498922329358392,,,,,,,,,,,,,,,,,,,,,,,,,,0.02447476305443771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,0.4552761282818721,,0.32192892057260875,0.03480075798966774,0.027843730880066957,0.02408553636465264,,0.03170087030840484,0.032468198432683,0.018042451664079424,0.014800949846881607,0.014849562324475879,,,,,,,,,,,,,,,,,,,,,,,,,,0.024202893334606936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,,,,,,,,,,,,,0.21060238213275762,0.18952080048687367,0.1499870134430953,,,0.04833504810208412,0.04710952890046533,,,,,0.003281533505597494,0.0033291495625998695,,,,,,,0.004392696704583436,0.00436901927717,0.004346132453322598,0.003248827948747863,,,0.1499870134430953,0.13435462966593614,0.04713622437367118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,,,,,,,,,,,,,0.21085917901681867,0.1897518916575286,0.15016989930275068,,,0.047543693334553654,,,,,,0.0034137322925955507,0.0034601354073525792,,,0.1345184542623533,,,,0.004485384847804053,0.004468468818246228,0.004445431488725237,0.003379786107362978,,,0.15016989930275068,,0.046753984583212435,0.04658005957794532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,0.20818695893171074,0.19000523809652442,0.15035731787001594,,,0.04634049634794529,,,0.006153017330104243,0.006140975364048378,,0.0035521467677912186,0.0036002763007080252,,0.006137733618258195,0.13465530692562247,,,,,,,0.003516954318510548,,,0.15035731787001594,,0.04557944144608541,0.04541681881265912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,,,,,,,,,,,,,0.21362063805497902,0.1949643743500847,0.15428164350180976,,,0.04113961111250531,0.039300082817392494,,0.004885525895774122,0.004876182023133604,,0.0034534571883668946,0.003502096167628247,,0.0048730648963344805,0.13816981010984472,,,,,,,0.0034188127334609667,,,0.15428164350180976,,,0.03923305764687583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,,,,,,,,,,,,,,0.2095172346355549,0.1912193360070753,0.151318072990721,,,0.04505193251501442,0.04388442344569224,,0.0058946205341684115,0.005896641374121614,,0.0034793722838133297,0.0035280688557823214,,0.005879252862556246,0.13551572913514037,,,,,,,0.003444099228994224,,,0.151318072990721,,,0.04405314314064467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,,,,,,,,,,,,,,0.21195810394230016,0.18883682336559085,0.1494552939139546,,,0.04629276136490683,0.045089352998951386,,0.006177131313990572,0.006178985330443124,,0.0037414933154667836,0.0037939654856485243,,0.006160474572883518,0.13390048164198357,,,,,,,0.003702991206037959,,,0.1494552939139546,,,0.045256847633887404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,,,,,,,,,,,,,0.2003455508870522,0.17484587684440087,0.16530225853443928,,,0.04087400425363328,0.039778877610559545,,0.0054563335102899724,0.005457968872767151,,0.0033294121733111783,0.0033762491763448836,,0.005441616746564982,0.14734924494393467,,,,,,,0.003294229692558341,,,0.16530225853443928,,0.03984611821970426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,,,,,,,,,,,,,0.20052001883562076,0.17499813878040912,0.16544620955213124,,,0.04074087364276133,0.03964931393377289,,0.005424195316206704,0.005426285097948967,,0.0032444979429878604,0.003290495451023023,,0.0054090856288365585,0.14747756184627997,,,,,,,0.003210778886182543,,,0.16544620955213124,,0.039716335533707854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
