threshold,MLS1,ACS1,DAL7,ACS2,LSC1,LSC2,CIT1,CIT3,HFA1,ACC1,CIT2,ACH1,ICL1,LYS21,LYS20,PCK1,ACO2,RIP1,CYT1,QCR2,QCR9,QCR7,QCR8,COB,COR1,ADY2,PYC1,PYC2,MAE1,IDH1,IDH2,KGD1,GDH2,IDP1,GDH3,GDH1,AAT1,AAT2,MDH1,MDH3,MDH2,IDP3,SDH2,SDH1,SDH3,SDH4,YJL045W,SDH5,SHH4,SHH3,FUM1,KGD2,LEU9,UGA2,QCR6,PGI1,PGM2,SOL4,TKL1,NQM1,TPI1,TKL2,FBA1,GPM1,TFS1,GAD1,JEN1,DCS2,ENO2,ZWF1,PGK1,TAL1,ENO1,CDC19,HSP104,SIS1,HSP78,BTN2,CUR1,HSP26,YJL144W,HSP82,HSC82,AHA1,STI1,SBA1,CPR6,FES1,LEU4,ACO1,TOM40,YMR31,TOM22,MSC1,TSL1,RTC3,GLC3,MBF1
800,0.06256204957931877,0.060811609068959036,0.059409926078589824,0.05765948556823008,0.05701780113679509,0.05411984379220829,0.05376833101614345,0.05323526875700669,0.05230764601360341,0.05230764601360341,0.05061893674044356,0.048455495514384855,0.044586377125654705,0.04387501612072224,0.04387501612072224,0.03775406229674038,0.027881796538989968,0.018203157684907822,0.01816184395083368,0.017820434233439195,0.01732636729180936,0.017236625358684622,0.017050574977338535,0.016980172502636764,0.01697451651823412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,0.06223600277480078,0.06114996019591641,0.05930062790589361,0.05821458532700925,0.06019123105376958,0.057276405159020397,0.05393999070236063,0.05326220031507611,0.05529975943226006,0.055299759432260065,0.050510256402099676,0.051273065584473185,0.04357507378206651,0.04672675043296973,0.04672675043296973,,0.029549959913992823,0.01813455871389674,0.018011765522908417,0.017752694549703216,0.017165554477159756,0.017075877616448718,0.01689421938467056,0.01680913466606312,0.016825576618889223,0.016798239603321843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,0.062254145034097555,0.06116778586569595,0.05931791448150841,0.0582315553131068,0.06020877724684885,0.05729310165859704,0.05395571461222238,0.05327772664398139,0.05531587972485499,0.05531587972485499,0.050524980518815654,0.05128801206575895,0.04358777624128919,0.046740371629458155,0.04674037162945814,,0.029558573947848887,0.01811327785771032,0.017990058037448277,0.01773053673695086,0.017008551718142792,0.01706912870279646,0.016887037109588273,0.016802067005215263,0.016817640078213375,0.01680313641553704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,0.06053516741803922,0.058704536583186986,0.0578116233208581,0.05598099248600587,0.050210579611725606,0.04746292594601243,0.05282992311544563,0.05249129191146144,0.045974827069383446,0.0484750962847199,0.05023605666615008,0.042444578069707486,0.044960527113039064,0.0379564706596282,0.0379564706596282,0.039910046582403,0.02435038725985421,0.01930184799691236,0.019368617137744598,0.018979297362367566,0.018422117878311994,0.01848755134371154,0.018286338955396674,,,,0.040912567104475286,0.03795016146383119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,0.060206011604731685,0.056412577316088126,0.05764813067530901,0.053854696386665464,0.04992273599081745,0.045396654353653004,0.052852587715579186,0.0524422939555814,0.04400032324048609,0.046490533136074146,0.050316858426573303,0.04237761471465402,0.04355311219472147,0.03608533228233877,0.03608533228233876,0.040682235376805244,0.02333575643510692,0.019620781363145625,0.019558476202137697,0.019289798353858686,0.0186319745830577,0.018698163909656687,,,,,0.04161647578900478,0.03883464281989132,0.03208690089172346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,0.04917926867235066,0.04789756048309273,,0.04531238905846117,0.04055980592206712,0.038186582213810986,0.042768401028613366,0.04245512969469415,0.036793849084636364,0.038913955437639126,0.04055027238931789,0.03370434299174818,0.03606065867346527,,,,,,,,,,,,,,,,,0.04141366325686564,0.04141366325686564,0.04141366325686564,0.040791607977280334,0.04035334581570475,0.03920505662766087,0.03920505662766087,0.03912878353861619,0.03912878353861619,0.036533621347399424,0.036533621347399424,0.03627520842835792,0.03622170933081004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,0.0574849774670957,0.05697352909582777,0.054731734320187325,0.05438645659432798,0.05040401455370597,0.04581087379209935,0.05337943315323335,0.0529447403891629,0.04437706767277838,0.04690678506083445,0.050801873921860606,0.04270886335397345,0.04389320158609863,0.03632796209939987,0.03632796209939987,0.04095489240555983,0.02375743610471598,0.019261845962240336,0.01928591717421144,0.01903984309069424,0.018480898819639966,0.01854723049765734,,,,,0.04191569411107381,0.03908478144275282,0.032211985231468454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,0.04920852728684241,0.04792274676238602,,0.045537757693549175,0.04075876782596113,0.03838545977150203,0.042966663960990845,0.041755372618322475,0.03698417146980478,0.039117049696318476,0.04072938810656694,0.03391638856791348,0.03597825855729541,,,,,,,,,,,,,,,,,0.0417010432018355,0.04170104320183551,0.0417010432018355,0.04105567173324822,0.03846943021269154,0.039452993895605276,0.039452993895605276,0.039384992512850325,0.039384992512850325,0.03691139651652946,0.03691139651652946,0.03662887421686597,0.03398357606426445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,0.04915734568575422,0.04787290249670529,,0.04549039404588023,0.04071637478738157,0.03834553520155586,0.04292197449808286,0.04171194301490879,0.03694570437446355,0.03907636420248865,0.040687025625721206,0.03388111226183921,0.035940837708128504,,,,,,,,,,,,,,,,,0.04197875263299351,0.04197875263299351,0.0419787526329935,0.04117440628073347,0.0386896326419754,0.039555299317402544,0.03955529931740253,0.039504063776332914,0.039504063776332914,0.03710674737773203,0.03710674737773203,0.03670951863216364,0.03241044970030207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,0.05020324995136949,0.049041934008238364,,0.04659912484671027,0.041780177640258646,0.03935022259109222,0.0439594630133068,0.04271467149093521,0.037911380615694476,0.04004893174850664,0.04166294758940622,0.03476794105255908,0.03678782204656371,,,,,,,,,,,,,,0.03236107604793492,,,0.041314697477671976,0.041314697477671976,0.041314697477671976,0.04006293798800398,0.035423535845396835,0.03853976789381286,0.03853976789381286,0.03851197830625339,0.038511978306253386,0.03651698729328912,0.03651698729328912,0.03624302410429644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,0.05060785172553814,0.04941748631873844,,0.046913622190032866,0.039612390143241166,0.039490641331974365,0.04426028762317092,0.04301884310321653,0.03540068336776353,0.04022068239462042,0.04194215325849678,0.034860906628555184,0.037231299573832186,,,,,,,,,,,,,,0.03287217134548622,,,0.04143431117069714,0.04143431117069714,0.04143431117069714,0.04017892760571261,0.035526093535544916,0.03865134765228992,0.03865134765228992,0.038623477608732984,0.03862347760873299,0.036622710727683486,0.036622710727683486,0.03634795436457142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,0.05078285815184338,0.04958837635620799,,0.04707585364393925,0.03974937329111265,0.039627203461690755,0.04441334361152192,0.043167606066641835,0.035523102061182,0.040359769070885884,0.04208719293323192,0.03498145872627929,0.03736004869996488,,,,,,,,,,,,,,0.03298584622074602,,,0.04137955837917523,0.03969878764499219,0.04137955837917523,0.04014208568962709,0.03544048013998806,0.03860348002719981,0.03860348002719981,0.03856334077586392,0.03856334077586392,0.03673400390775069,0.03673400390775069,0.036455848050165586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,0.040581992252640996,0.04182877276624364,0.03884339526112993,0.040194282603563246,0.0343286891943544,0.034401095242934256,0.03599513714525571,0.034988565107006764,,0.03514373092429122,,,,,,,,,,,,,,,,,,,,0.03843812524296423,0.03680018558679721,0.03843812524296423,0.03851877028002525,,0.03704441010829252,0.037044410108292514,0.037249345759201094,0.037249345759201094,,,,,0.05314101651882635,0.050995340807149354,0.04928288054785541,0.048873877159305634,0.045619030471379364,0.04059967560324176,0.03719990015354187,0.03719990015354187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,0.0402636661404772,0.04179981496038794,0.03732119281606912,0.03867639604915118,,,0.03468241224905324,0.034268524917071407,,,,,,,,,,,,,,,,,,,,,,0.038679736475655396,0.03702129595540427,0.03867973647565539,0.038773107376607295,0.034216686245161373,0.037405744020654746,0.037405744020654746,0.03761203818041664,0.03761203818041664,0.03428763072835675,0.03428763072835675,,,0.05374064339736341,0.051570756541195244,0.04983897340727139,0.04942535495033841,0.0461337815739246,0.041057789849945445,0.037619652380205745,0.037619652380205745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,0.04052306387478824,0.04206910929780659,0.03756163373430288,0.03892556783275039,,,0.034905852884748394,,,,,,,,,,,,,,,,,,,,,,,0.03944006029447788,0.03774901997018102,0.03944006029447788,0.03953526657815076,0.03488928031957411,0.03814102509366777,0.03814102509366777,0.038351374357668805,0.038351374357668805,0.034961619351577274,0.034961619351577274,0.034594703102387145,,0.05198109161665335,0.050578536143731666,0.04731986132099462,0.04847216464924396,0.045213489826506914,0.04023699076081422,0.03682810494629117,0.03682810494629117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
