threshold,PDX1,IRC15,PDA1,HSP82,HSC82,PGI1,AHA1,TAL1,TKL1,TPI1,ZWF1,PGK1,STI1,NQM1,TKL2,SSE1,FBA1,GPM1,ENO2,SBA1,HSP104,CDC19,ENO1,PYK2,FES1,PFK1,MAE1,PKP1,ERR3,TDH1,ERR1,TDH3,TDH2,MLS1,PTC5,AIM22,GPM2,KGD2,PKP2,PYC2,ILV2,CPR6,PYC1,LPD1,PTC6,LSC1,YMR31,KGD1,HSP78,SIS1,BTN2,CUR1,HSP26,YJL144W,MDH1,MBF1,CIT3,IDH1,IDH2,ACO1,CIT1,FUM1,ICL2,NCE103,SIP5,CYT1,MDH3,IDP3,ATP2,ATP18,ATP6,ATP15,ATP16,MDH2,ATP4,CIT2,IDP1,TOM40,TOM22,TOM70,PTC7,ACS1,TIM8,TOM7,TIM54,TOM20,TIM22
843,0.09261558552479998,0.060684516398952906,0.10940213932090655,,,0.02298023852240938,,0.020255875917491197,0.021856118362237907,0.021804210327550318,0.021100733604909577,0.020588440668432132,,0.02215755028213342,0.022019697435424326,,0.02105438057886485,0.02176803399886092,0.0213305929905574,,,0.020158711001135202,0.020902618991237666,0.019208598432545212,,,0.044536359689422995,0.020465383839386696,,,,,,,0.023201634834888376,0.07372601544570605,,0.09261558552479998,,,,,,0.08450210809318534,0.020465383839386696,0.080599486374775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,0.08452782389298896,0.0556069961437536,0.10504406547331065,,,0.024376061336934388,,0.021488481055703935,0.023186052756475024,0.023071560213169726,0.02238393350463666,0.021781002991698724,,0.023513898068524296,0.02336696154970657,,0.022273875777869084,0.02262885758900301,0.022567477319551832,,,0.021321666524886557,0.022165253342109583,0.020368250683326806,,,0.04651957032306601,,,,,,,,0.021296950918338015,0.06762763567607978,,0.08778883626319689,,0.03683864244200442,,,,0.08056957592734929,,0.07456820725376316,0.025118362972553158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,0.08479340908368559,0.05578171251517708,0.10537411239603274,,,0.024173100380402008,,0.02127157051249733,0.022999508385638127,0.022863765132072056,0.02215699685605812,0.021573120777177,,0.023655902293372374,0.02349706659130267,,0.022074573874694435,0.022425473435662053,0.02236328820131472,,,0.021130681688125524,0.02196585867194644,0.020188573955833938,,,0.046665734135008186,,,,,,,,0.021363865627724885,0.06784012072171554,,0.08806466750723216,,0.036954388919641784,,,,0.0808227243606285,,0.07480249947413864,0.025197284502918096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,0.07732905323614556,0.05142736791875368,0.10372536397147684,,,0.02490735122285533,,0.021917688235227217,0.023698111715058725,0.023558245299932085,0.022830009144584662,0.022228398000856242,,0.024374443395447313,0.02421078310545876,,0.022745082589308185,0.02310664062164283,0.023042566529019606,,,0.021772519954089038,0.02263306519412525,0.02080179597542313,,,0.05126884560716905,,,,,,,,,0.06206676662718467,,0.08013362374760821,,0.0424986216564238,,,0.044391411755637086,0.07364156108939256,,0.06947394278121415,0.022216740625966052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,0.07743129807097031,0.0514953654244553,0.1038625101314591,,,0.02483795356028345,,0.021856620467767943,0.02363208327447194,0.02349260655964685,0.022766399439283082,0.02216646452386085,,0.024306530537793365,0.024143326243365293,,0.022681709509104704,0.023042260156828136,0.022978364589501303,,,0.021711856659160797,0.0225700042203888,0.020743837342846145,,,0.05133663351393099,,,,,,,,,0.062148831595477044,,0.08023957679864277,,0.042554813532176786,,,0.044450106287286587,0.07373893030490371,,0.06956580155236189,0.022246115704032895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,0.08763931503692142,0.06478076085185126,0.11246604317910486,,,0.024602389853578693,,0.02164933179074668,0.02340795606850954,0.023269802153965208,0.022550482398162024,0.02195623727888647,,0.02407600685891144,0.02391435039765941,,0.022466595669174316,0.022823726846496268,0.02276043726615806,,,0.02150594092533591,0.02235594979591325,,,,0.042054386833154725,0.022951223710927456,,,,,,,0.026210337201344826,0.07844047576298654,,0.09173481940429005,,0.042054386833154725,,,,0.08253598013035522,0.022951223710927456,,0.028841840041484212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,0.07808609555387212,0.058434199146174766,0.11018948954412354,,,0.025498948511397335,,0.022444145932950455,0.02426130207232945,0.024122916617509763,0.023372359828684366,0.02275453051173234,,0.024956612375848754,0.02478875381316114,,0.02328369512780041,0.023519569767121485,0.02358791823796404,,,0.0223001062078875,0.023168018296519537,,,,0.049142242616761776,0.02132576034349608,,,,,,,0.024245548938012427,0.07008568493361209,,0.08145032543521848,,0.049142242616761776,,,0.05181752873540828,0.07344991481495844,,,0.02457209002069369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,0.07862941313302096,0.05884078020768651,0.11095618028825809,,,0.025156251265217,,0.0221317800966352,0.023930567008068716,0.02375910721409353,0.023142868926849122,0.02239481327050454,,0.025134042450269168,0.02495997522571652,,0.02294099484742255,0.02332283827312262,0.022416519985688305,,,0.021953988353995983,0.022000652555589636,,,,0.04948417089609371,0.02147414348906318,,,,,,,0.024414247767947487,0.07057333621648162,,0.08201705109005439,,0.04948417089609371,,,0.052178071468020316,0.07396097417351503,,,0.02474306090059203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,0.07871657626401142,0.05890600702839476,0.11107917863825599,,,0.025094825127983743,,0.02207702453115899,0.02387168591000899,0.023702311077537595,0.02308567765048498,0.02234176329410062,,0.025047588298030495,0.02488568179649538,,0.022886067414041023,0.023267032132269536,0.02236294638766978,,,0.021901429631080094,0.021947991136994544,,,,0.049539025626631684,,,,,,,,0.02444131171503089,0.07065156893759661,,0.08210796952226397,,0.049539025626631684,,,0.052235912470477035,0.07404296219584916,0.021497948239820746,,0.02477048934718026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,0.07876817868256622,0.058944622686929966,0.11115199626499818,,,0.025056689282265204,,0.022043509450298353,0.023835429251678905,0.023666265565796377,0.023050622657624496,0.022307702093871676,,0.025010799382776568,0.024849129399498564,,0.022851270993751494,0.023231655399954244,0.022328939206179104,,,0.021868129527177416,0.021914619777377867,,,,0.049571500788236876,0.021512041156151608,,,,,,,0.024457334144575047,0.07069788436447244,,0.08216179515863008,,0.049571500788236876,,,0.052270155568269444,0.0740915008405363,,,0.024786727568146746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,0.09194599363555894,0.0677995204888667,0.11365803242182664,,,0.023173133029052984,,0.02047768586526359,0.022138459887602803,0.021876718078874594,0.021413051849878236,0.020608281203017425,,0.023227279113777907,0.023075500231101206,,0.02120991248269825,0.021471045417178154,0.02012551988647289,,,0.020209905972016915,0.019739251907390117,0.019276234058263654,,,0.04367659252285479,0.022761687938698906,,,,,,,0.022761687938698906,0.08225123851201875,,0.09631021499104811,,0.04367659252285479,,,,0.0866154598675079,,,0.03052100017747688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,0.07872186708625901,0.05872399811007058,0.11086924790083542,,,0.025132088610417193,,0.022217345479976613,0.024011836293475298,0.023732076126324136,0.023297702062405966,0.022348741898728184,,0.025189663945779955,0.02502479301822004,,0.02300118705518412,0.023126395322270413,0.021824495332219366,,,0.021930735935470954,0.02140489056254845,,,,0.049297084599306526,0.02139995832767693,,,,,,,0.0243244651051283,0.0722598239409749,,0.0821001701858753,,0.049297084599306526,,,0.05196837848783909,0.07407503711342937,,,0.02472093290027737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,0.07102182995058136,0.05147468857004266,0.1041888938451839,,,0.024237500968367725,,0.021420375434668074,0.023157449384540136,0.02290322723848406,0.022469488929251404,0.02176928081675048,,0.0242730220915505,0.024114755390246365,,0.02219987122105622,0.022308585284419293,0.021068451333429845,,,0.021170630671178466,0.020653099783634978,,,,0.04127752996185027,,,,,,,,0.020438427158381837,0.0635316687146202,,0.08347942561002393,,0.04127752996185027,,,0.043144185688550815,0.07694072053106431,,,0.03453864092920873,0.07694072053106431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,0.07126820111004421,0.05165325167824213,0.10455031988275082,,,0.023858965414418447,,0.021581511206786332,0.022517970915390942,0.02294417386935222,0.022461981562248608,0.021800387519175603,,0.024302147863335087,0.02414513767671102,,0.02183299203251931,0.021936274232634168,0.020721382930006096,,,0.02087273313888394,0.020313181740807262,,,,0.041420719639214815,,,,,,,,0.02050932703522409,0.06375205688111381,,0.08376901154287225,,0.041420719639214815,,,0.04329385070083739,0.0772076240245442,,,0.03465845373912818,0.0772076240245442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,0.05611924559763028,0.04785108612220023,0.09100891365874308,,,0.0174886637038019,,,0.01650953096321372,0.016498274818855407,,,,0.017868406361494348,0.017750898785893875,,,,,,0.06160720182604259,,,,,,0.04212074504979543,0.018203360947042363,,,,,,,0.020752987356593606,0.04832548022645847,,0.0657340762464474,,0.04212074504979543,,,0.0445488939823279,0.059031923587444475,0.018203360947042363,,0.020321274009802985,,0.054727337134356666,0.05472733713435666,0.05472733713435666,0.037917639785434706,0.037917639785434706,0.037917639785434706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,0.05688526523594207,0.04850424657177161,0.09225117225259284,,,0.017875098262408642,,,,0.016555012738666733,,,,0.018014460618667266,0.017892893154403833,,,0.016540911850853143,,,0.06004638534574272,,,,,,0.042695687167154,0.018451834208224292,,,,,,,0.02103626265189549,0.04898511608738455,,0.06663133694150547,,0.042695687167154016,,,0.04515697998370091,0.05983770086177786,0.018451834208224292,,0.020598656479956533,,0.05334082180513547,0.0533408218051355,0.05334082180513547,0.036956997598855755,0.03695699759885575,0.03695699759885575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,0.05527490649046031,0.04713114516605813,0.08963964391741257,,,0.018358777052409004,,,,0.017002793468260176,,,,0.018503557167424235,0.018378637093710813,,,0.016987306253611344,,,0.06260983882652328,,,,,,0.0414870196336758,0.017929483253822494,,,,,,,0.020440749395637916,0.047598401799201585,,0.06474507771915947,,0.0414870196336758,,,0.043878635981353685,0.05814376193941169,0.017929483253822494,,0.020015531368909076,,0.055618006593807605,0.055618006593807605,0.055618006593807605,0.0385347369346791,0.0385347369346791,0.0385347369346791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,0.05530394219865249,0.04715590298592058,0.08968673129771751,,,0.018328767575293812,,,,0.016975000498171623,,,,0.018473311030996937,0.01834859515313396,,,0.016959538599109564,,,0.06258238621108701,,,,,,0.041508812614837236,0.017938901546441125,,,,,,,0.020451486847265873,0.04762340506728118,,0.06477908807400026,,0.041508812614837236,,,0.04390168526992093,0.05817430464698117,0.017938901546441125,,0.020026045455047593,,0.05559361969591792,0.05559361969591792,0.05559361969591792,0.03851784055970301,0.03851784055970301,0.03851784055970301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,0.057492818267445164,0.04859861634415502,0.10479777810108704,,,0.0251731309895338,,0.022254944274126325,0.023267646618501312,0.02378005654265764,0.02222928816155323,0.02153486425564366,,0.025263761855613402,0.025096669878171066,,0.023054047539914812,0.023321407413417043,0.02187377924605984,,,0.022019081315260886,0.021438412846775362,0.02098260594418182,,,0.0571771013247352,,,,,,,,,0.05042423801468203,,0.07621551227455077,,0.0571771013247352,,,0.05976030444385376,0.07004449252916982,,,0.021273245378950086,,,,,,,,0.0757490951152258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,0.055935356164457696,0.04728209533345153,0.10195883972950692,0.029015869303215463,0.027304475556210402,0.022902002429420067,0.02659847603084124,,0.021124886327202993,0.021186749325417635,,,0.025609588768613405,0.022751230409706173,0.022609859166267843,,,,,0.024602680638121998,0.02391223748146478,,,,0.02313763538243664,,0.05562819189299191,,,,,,,,,0.04905826149541377,,0.07415085836464487,,0.055628191892991896,,0.02419651889394409,0.05814141686382017,0.06814700957521724,,,,,0.022537290971787007,0.0228832017055052,,,,,0.0736970762973492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,0.0551111934631627,0.04658543150425675,0.10045655783600622,0.029837623355502746,0.028077761484659507,0.02337164351912719,0.02735176745335904,,,0.021657259485464604,,,0.026334874064328696,0.023223536273231076,0.023078324466991033,,,,,0.025299449440746358,0.024589452347726668,,,,0.02379291285963963,,0.054808555011376464,,,,,,,,,0.04833542727950173,,0.07305830481848581,,0.054808555011376464,,0.024881784851153946,0.05728474962389558,0.06714291793536861,,,,,0.02317556618560564,0.023531273404970778,,,,,0.0726112088667354,0.021593869457327365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,0.07036862687379536,0.05983772786695454,0.10673139419342977,0.028846578579645454,0.028213193056904787,0.023366323756377053,0.02629640541374767,,0.021470770969669456,0.021784763012418593,,,0.025218857083085786,0.022954183929347175,0.022869906796527912,,,,,0.025363501466564978,0.02298940641847769,,,,0.022535533138024443,,0.05236187142465081,,,,,,,,,0.060462700569846824,,0.08264286813510781,,0.05236187142465081,,0.023717361090870272,0.05548917172534931,0.07414391045920721,,,0.025955451150672552,,0.021889022644714613,0.022128598819959055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,0.07360979416214913,0.06305016268940564,0.11280985508521696,0.027122707612322716,0.02652411198967462,0.021887229295397652,0.024696136352215216,,0.020104364294191775,0.02040124363476495,,,0.023693598665409456,0.021497409577512467,0.02141861549566986,,,0.019781401398434127,,0.0238166246187309,0.02206292025398643,,,,0.021202845755653933,,0.05632311089324878,,,,,,,,,0.06305016268940564,,0.08265460690834521,,0.05632311089324878,,0.022291385169811887,0.05977327378778586,0.07360979416214913,,,,,0.02103584491806291,0.021259689697205892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,0.07362856944133328,0.06306624457661336,0.11283862892636212,0.02704226777788127,0.026141613110253738,0.02209159491930235,0.024629446259603276,,0.02029926126910143,0.020596482339082324,,,0.023487493316931382,0.021691716193445825,0.021612070460153104,,0.019903011030282265,,,0.023750382072393723,0.02198974078728432,,,,0.021018203099491213,,0.05633747694526097,,,,,,,,,0.06306624457661336,,0.0826756892023283,,0.05633747694526098,,0.02222815893616729,0.05978851985545783,0.07362856944133328,,,,,0.020963840383874492,0.021187298134188393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,0.07403708303176335,0.06341615519150667,0.11346469179559439,0.027069651392977307,0.026167934096977645,0.02159281486986661,0.024655148859343664,,0.01920856657827041,0.020104536303190486,,,0.023512886593199084,0.02103517900117768,0.02095971118500917,,0.019368110270747117,,,0.023775119181679998,0.02201483317332242,,,,0.021155305503635945,,0.056650054320555705,,,,,,,,,0.06341615519150667,,0.08313439895173111,,0.056650054320555705,,0.022253001088687014,0.06012024466143973,0.07403708303176335,,,,,0.020988554701546657,0.021212726703952023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,0.07364159644969549,0.06307740280638352,0.11285859332026194,0.026770266110698885,0.02587329058613578,0.022386870829665454,0.02436397509469443,,,0.02087485203815362,,,0.02323494816379265,0.022119275316226313,0.022031507106339554,,0.020114505274270153,0.02061307587489543,,0.023575254369165112,0.02184364448033333,,,,0.020875114638936362,,0.05634744466280379,,,,,,,,,0.06307740280638352,,0.08269031690598687,,0.05634744466280379,,0.021979513775953727,0.059799098161596766,0.0736415964496955,,,,,0.020822861544126915,0.021040148571001206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,0.07412661482939913,0.06349284327997459,0.11360190273649944,0.026663831884430715,0.02577958501574555,0.02188468542267311,0.02427483238833207,,,0.02040658444745514,,,0.02314575508695066,0.021623092649091985,0.021537293267923564,,0.01966329388816505,0.020150680483580558,,0.023489722007304255,0.021463519754486293,,,,0.0207774682763196,,0.05671856027718976,,,,,,,,,0.06349284327997459,,0.08323493198029909,,0.05671856027718976,,0.021893966179822654,0.06019294706081078,0.07412661482939913,,,,,0.020603176807955325,0.02093669388902729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,0.061969465775855256,0.05307968787871358,0.09497060185337758,,,,,,,,,,,,,,,,,,,,,,,,0.04741642240162157,0.015905727855401064,,,,,,,,0.05307968787871358,,0.06958397170273956,0.015905727855401064,0.04741642240162157,,,0.05032099174389099,0.061969465775855256,,0.04041208902834522,0.015395111231260044,0.04208527530918435,,,,,,,0.04041208902834522,,0.04231756567178932,0.04208527530918435,0.04208527530918435,0.041610583970678634,0.04041208902834522,0.040412089028345206,0.011027117992845096,0.010123406940170122,0.010123406940170122,0.00988045208896171,,,,,,,,,,,,,,,,,,,,,
871,0.07272554025502666,0.062292758687161,0.11145470178997355,0.0278726479373962,0.027200895402349524,0.022228032804543475,0.02563032511018741,,,0.020758772586893605,,,0.024419991051184208,0.021940392941247836,0.021852834993346663,,,0.020458656477247126,,0.024819908308379823,0.02115623127054952,,,,0.021978387944909306,,0.05564651708619452,,,,,,,,,0.062292758687161,,0.08166170019080464,,0.05564651708619452,,0.023184781763807224,0.059055234137085,0.07272554025502666,,,,,0.021324187118106495,0.0216599119722836,,,,,,0.020012774142940462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,0.07481894888112774,0.06408585912920718,0.11466293143431128,,,0.024522594323058512,,0.020163989427078872,0.021930642896535065,0.023384491528990796,0.020340850378759396,0.020910872867984022,,0.024078567026689594,0.024010515012657843,,0.022517719338564425,0.0226036545127219,0.02139799164535841,,,0.021735077069280108,0.020944140666814638,0.020673421992467963,,,0.05724830510278706,,,,,0.01984502484404623,,,,0.06408585912920718,,0.08401233666599665,0.019203809883319222,0.05724830510278706,,,0.060755142259121216,0.07481894888112771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,0.07402080468850511,0.0633682826401254,0.11262193995296367,0.027356236374855288,0.027356236374855278,0.021982921466386453,0.02576867419763036,,,0.02053003363535848,,,0.02433789809548767,0.02174895082931836,0.02160542035302039,,,0.020233078958956395,,0.02495669298732286,0.020484187636515386,,,,0.02127715506718254,,0.05566372467770792,,,,,,,,,0.0633682826401254,,0.0831403009765605,,0.05566372467770792,,0.023265127650993256,0.05566372467770792,0.07402080468850511,,,,,0.02059915406213387,0.020934059438967874,,,,,,0.020032583251106465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,0.0748490013122709,0.06407729138377849,0.1138820331230327,0.02698402004955114,0.02698402004955114,0.021225280026140856,0.025418058671197133,,,0.019818154123069396,,,0.02400675009433003,0.021010318576257046,0.020870471548626042,,,0.019531243048446386,,0.024617125496086266,0.02020547425853359,,,,0.020987652360614593,,0.05628652942886278,,,,,,,,,0.06407729138377849,,0.08407053291415456,,0.05628652942886278,,0.022948576053641787,0.05628652942886278,0.0748490013122709,,,,,0.020318876419978794,0.020649224983990248,,,,,,0.019760014524111188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,0.07524282336415522,0.06441443750369354,0.1144812295741671,0.026765012135820394,0.026119954486716675,0.021518566345996647,0.02461179734914244,,,0.020095770197426914,,,0.02344956095702147,0.020977596464422352,0.020489583127340442,,0.01931935965924611,0.019802665410563292,,0.02383358583568409,0.020315500270240143,,,,0.021104985123498794,,0.05658268403512987,,,,,,,,,0.06441443750369354,,0.08451287455124774,,0.05658268403512987,,0.022263437857372694,0.05658268403512987,0.07524282336415522,,,,,0.02047678169237991,0.020799165120625743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,0.07474590815260032,0.06398903462261844,0.11372517787555407,0.027001473927930952,0.026341734215699405,0.021813555129614623,0.02480466176908985,,,0.02037176888669018,,,0.023642277861524424,0.0212612078645863,0.020766853787216127,,0.019585036104957213,0.020074638386477026,,0.024009039779712908,0.020645059004350316,,,,0.02143518880192467,,0.05620900326199378,,,,,,,,,0.06398903462261844,,0.08395473849176606,,0.05620900326199378,,0.02251970872088201,0.05620900326199378,0.07474590815260032,,,,,0.020810396048158767,0.02114058800744623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,0.07418781976102985,0.06351126214927078,0.1128760517739345,0.02768338025648982,0.02700697920620787,0.02147025536255341,0.025431088899817992,,,0.019490157974341685,,,0.024239349670950493,0.021285618672004677,0.02083361354454826,,,0.019733229030793404,,0.024615373945473844,0.021166437815970482,,,,0.021976521876441266,,0.05578932019174167,,,,,,,,,0.06351126214927078,,0.08332789260645106,,0.05578932019174167,,0.023088430707506106,0.05578932019174167,0.07418781976102985,,,,,0.02133595034948809,0.02167448111232674,,,,,,0.01999906279887414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,0.0743112218978003,0.06361690517104246,0.11306380693406701,0.02768951347852713,0.027012962572346474,0.02123635613630981,0.025436723129215844,,,0.01927783013787286,,,0.024244719871850628,0.021053730897340313,0.020606649961412354,,,0.019518253152600522,,0.024620827454132844,0.021171127216674496,,,,0.02198139075036588,,0.05588211873121632,,,,,,,,,0.06361690517104246,,0.08346649810845043,,0.05588211873121632,,0.023093545923592813,0.05588211873121632,0.0743112218978003,,,,,0.02134067730550495,0.021679283069456757,,,,,,0.02000349356894438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,0.07439639742686537,0.06368982287333617,0.11319340067950377,0.027501511228150782,0.026829552193730063,0.021455687845492177,0.025264018389703012,,,0.01933676593250726,,,0.024080130360751663,0.021403528869988607,0.0209228151472096,,,0.019592384799483588,,0.024453561635688906,0.02102748514677354,,,,0.021832225630922505,,0.05594617082061344,,,,,,,,,0.06368982287333617,,0.0835621674159121,,0.055946170820613456,,0.022936787941383128,0.055946170820613456,0.07439639742686537,,,,,0.021195883155474153,0.021533487164105112,,,,,,0.01986765340097669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,0.07460495340006457,0.06386836502660766,0.11351071657993633,0.0273036604671805,0.026636535625513713,0.021481601490932072,0.02508226454999208,,,0.01936110074918986,,,0.023906893621991606,0.021390781078500162,0.02090974224601386,,,0.019617158487978674,,0.024277638365948657,0.020876209680379475,,,,0.021675160718419403,,0.05610300513659941,,,,,,,,,0.06386836502660766,,0.08379641786016506,,0.05610300513659941,,0.022771776611250433,0.05610300513659941,0.07460495340006457,,,,,0.021043396203867838,0.02137857142924176,,,,,,0.01972472197035577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,0.07674897765400948,0.06570383730339531,0.1167728287901671,0.02513744144827992,0.024521754245016094,0.020350481049582272,0.023086834862793355,,,,,,0.021778949326759754,,0.01944406315780093,,,,,0.022345485685483533,,,,,0.01994508880147131,,0.05771531367980079,0.019630191919805213,,,,,,,,0.06570383730339531,,0.08620458975891915,0.019630191919805213,0.05771531367980079,,0.02095634920706544,0.05771531367980078,0.07674897765400948,,,,0.02093292500804963,,0.019672582800969292,,,,,,,,0.02093292500804962,0.02093292500804963,0.019672821047720522,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,0.07461900805047458,0.06388039703657211,0.11353210059489259,0.027425089578445586,0.026747007768415487,0.02151178866838436,0.02517088636773872,,,0.019432641809777097,,,0.02382739298319164,0.020496130902964885,0.020375626843926603,,,0.0196302512032787,,0.024354061296515746,0.021071317261754582,,,,0.021874486735722166,,0.056113574248812616,,,,,,,,,0.06388039703657211,,0.08381220406878744,,0.056113574248812616,,0.0229247702438178,0.056113574248812616,0.07461900805047458,,,,,0.0212415785147446,0.02158267889302683,,,,,,0.019650453344083926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,0.07355479079234441,0.06296933398764305,0.11191290430749182,0.02090374871510233,0.020386652333310475,,0.0191861317162514,,,,,,0.018162899052729404,,,,,,,0.018563394073314688,,,,,,,0.05531328172695866,0.018813210338566783,,,,,,,,0.06296933398764305,,0.0826168733301156,0.018813210338566783,0.05531328172695866,,0.017475357732600283,0.05531328172695866,0.07355479079234441,,,,0.028519634127036883,,,,,,,0.025365057936520722,,,0.028519634127036883,0.028519634127036883,0.02715838919390601,0.025365057936520722,0.025365057936520722,,,,,0.025365057936520722,,,,,,,,,,,,,,,,,,,,
884,0.07364271747051676,0.0630446069141869,0.11204668389974383,0.021017985196840224,0.020498062945287856,,0.019290981626920344,,,,,,0.018262157119510763,,,,,,,0.018664840797390427,,,,,,,0.055379402683441194,0.018835699466372178,,,,,,,,0.0630446069141869,,0.08271563273320347,0.018835699466372178,0.055379402683441194,,0.017570858468458298,0.055379402683441194,0.07364271747051676,,,,0.029166185461839148,,,,,,,0.022993331017310607,,,0.029166185461839148,0.029166185461839148,0.02770428699935082,0.02577951802033995,0.02577951802033995,,,,,0.022993331017310607,,,,,,,,,,,,,,,,,,,,
885,0.06174407670901742,0.052858329772497055,0.09394301681583865,,,,,,,,,,,,,,,,,,,,,,,,0.046431612043036204,0.01579236769997376,,,,,,,,0.052858329772497055,,0.06935105802632176,0.01579236769997376,0.046431612043036204,,,0.046431612043036204,0.06174407670901742,,0.04004816499327465,0.01621417618574476,0.044150798773817494,,,,,,,0.03610988057598217,,,0.044150798773817494,0.044150798773817494,0.04238240668798801,0.04004816499327465,0.04004816499327465,,,,,0.03610988057598217,0.02140241668931806,0.010601962883154278,0.010601962883154278,0.010601962883154278,,,,,,,,,,,,,,,,
886,0.07114343581474807,0.06166042955101511,0.0998863058858959,,,,,,,,,,,,,,,,,,,,,,,,0.05624544798304415,0.018153960222446013,,,,,,,,,,0.07114343581474807,,0.05624544798304415,,,0.05624544798304415,0.06166042955101511,,0.03938315834987684,0.015944937011301844,0.043417667193360834,,,,,,,0.035510269820299284,,,0.043417667193360834,0.043417667193360834,0.04167863956119373,0.03938315834987683,0.03938315834987683,,,,,0.035510269820299284,0.02104702589212286,0.009904408095213866,0.009904408095213866,0.009904408095213866,0.009904408095213866,0.009904408095213866,,,,,,,,,,,,,,
887,0.07269080559641505,0.06300154393942181,0.10205883311290033,,,,,,,,,,,,,,,,,,,,,,,,0.05746878651833657,0.01854880887073092,,,,,,,,,,0.07269080559641505,,0.05746878651833657,,,0.05746878651833657,0.06300154393942181,,0.03701264023367628,0.013102576088959225,0.04009130592468641,,,,,,,0.033624208934444504,,,0.04009130592468641,0.03673446597188846,0.038770900748769176,0.03701264023367628,0.03701264023367628,,,,,0.033624208934444504,0.01744751549800741,0.009437784420163796,,0.009452768628929766,,0.009437784420163796,0.03331076877334935,0.009437784420163796,,,,,,,,,,,,
888,0.06611172574005751,0.05742176174628646,0.09979283685114389,,,,,,,,,,,,,,,,,,,,,,,,0.05260458031868185,0.01779533705788576,,,,,,,0.02347441840191477,,,0.06611172574005751,,0.05260458031868185,,,0.05260458031868185,0.05742176174628646,0.02347441840191477,0.03518560715032719,0.011328869247489132,0.0389412874844266,,,,,,,0.03226739256449908,,,0.0389412874844266,0.03605405368431687,0.037916703767614475,0.03518560715032719,0.03518560715032719,,,,,0.03226739256449908,0.01509896841418168,,,,,,0.03192492113146352,,0.03518560715032719,0.01509896841418168,,,,,,,,,,
