threshold,PTC6,PKP1,UTH1,CDC42,HOG1,KSS1,STE11,BNI1,FUS3,BEM1,RHO1,CDC24,PBS2,CLA4,SHO1,BEM2,STE7,PTP2,RGA1,ACT1,RDI1,PTC1,STE5,RSR1,STE50,PTP3,SSK1,PDA1,PDB1,PDX1,IRC15,MAE1,PGI1,TAL1,TKL1,TPI1,ZWF1,PGK1,NQM1,TKL2,FBA1,GPM1,ENO2,CDC19,ENO1,PYK2,PFK1,ERR3,TDH1,TDH3,TDH2,ERR1,AIM22,SLT2,GIC2,SPA2,STE20,KGD2,LPD1,PYC1,PYC2,PKP2,LSC1,YMR31,KGD1,HSP104,SIS1,BTN2,HSP78,HSP26,CUR1,YJL144W,MDH1,HSP82,HSC82,AHA1,STI1,SBA1,CPR6,FES1,BOI2,BUD6,BEM3,STE12,GPA1,RHO3,SPT15,STE4,TAF6,TAF10,TAF12,TAF5,TAF9,SKO1,SLN1,PTC7,YPD1,IDH1,ACO1,IDH2,CIT2,FUM1,CIT1,MDH3,MDH2,IDP1,IDP3,TOM40,TOM22,TOM70,ACS1,TIM8,TOM7
800,0.2521576383983607,0.21550324179448022,0.11619725715721461,0.026513927209734223,0.02547930670133952,0.023079576360289317,0.02269210846155793,0.02191023845696938,0.0215008160730896,0.021440022683170388,0.020409886116302272,0.01989920198042483,0.019491684579988042,0.01928757916176225,0.01703517036436664,0.016654200227743266,0.01659873023574698,0.01650873606541732,0.016385798081985627,0.015680556482034348,0.015656680572356467,0.01516888886878722,0.01508898813656892,0.014891647557082553,0.014768118273227387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,0.02121168786044472,0.020658129352594316,,,,,,,,,,,,,,,,,,,,,,,,,,0.10427206591234932,0.09516560889383668,0.07530763809508867,0.05654827994030643,0.04759491143526008,0.022421344405655453,0.02184030111897125,0.02170312397895962,0.02144217432146851,0.02110878981366023,0.021040216248707288,0.02182806439060587,0.021924269157129986,0.020564865056604674,0.020423345978665918,0.020421243974267412,0.01930391116483129,0.019836241613249053,,,,,,,,0.06744316316086724,,,,,0.07530763809508867,0.06744316316086724,0.04759491143526008,0.04759491143526008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,0.021239526709883664,0.020691492980622433,,,,,,,,,,,,,,,,,,,,,,,,,,0.1051844898299162,0.09371052371849276,0.07416738756541688,0.05577485738271298,0.04706976550915774,0.022972844144290457,0.02237565114871368,0.022235563056436904,0.02214591059319684,0.021627882956290912,0.021559545902457778,0.022360442165627055,0.022458770583155256,0.021074735079748757,0.02112244850083986,0.020928018729350642,0.019766656002599272,0.020329986112626562,,,,,,,,0.06644829137236552,,,,,0.07416738756541688,0.06644829137236552,0.04706976550915774,0.04706976550915774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,0.024139854727397565,0.0234197055033465,,,,,,,,,,,,,,,,,,,,,,,,,,0.1086228363240325,0.09479748853074588,0.08962315406196386,0.06609151286676782,0.035133396968369465,0.022160962668211416,0.02156720971698292,0.021433545827778604,0.021358163583022713,0.020891581997149227,0.020753808096622813,0.021603666057785676,0.021480634568296086,0.02035568486494911,0.02037184346840276,0.020181368992266677,0.019057165631519504,0.01960285042360577,0.01861402345304454,,,,,,,0.07988943525398338,,,,,0.08962315406196386,0.07988943525398338,,,0.019337517097808034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,0.02416870535400478,0.023447695447211456,,,,,,,,,,,,,,,,,,,,,,,,,,0.10875265636343175,0.09491078527489732,0.08973026672616184,0.06617050180771868,0.03517538647198596,0.022095939632088956,0.021503928826279578,0.021370657123643423,0.02129549605982164,0.020830283482676088,0.020692913828005092,0.02154027819961885,0.02141760769990687,0.02029595873968608,0.020312069931776255,0.020122154331575638,0.01900124952409212,0.01954533320875004,0.018559407580192238,,,,,,,0.07998491471284519,,,,,0.08973026672616184,0.07998491471284519,,,0.01936062823462305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,0.022723980430318723,0.022085374737962658,,,,,,,,,,,,,,,,,,,,,,,,,,0.10639931098669045,0.09376624932388179,0.08219120781371805,0.061110497081228746,0.04031223395436579,0.023127668218438875,0.02250814469927092,0.022368657260703702,0.022289701788260535,0.02180308003401954,0.021658522757428744,0.022553584973218712,0.022425135425382443,0.021243525852020207,0.021260356346393686,0.02106158679705971,0.01988840296366659,0.020457845243799705,0.019425964596971934,,,,,,,0.07341776347355736,,,,,0.08219120781371805,0.07341776347355736,,0.04031223395436579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,0.022426544060234577,0.021796297139337232,,,,,,,,,,,,,,,,,,,,,,,,,,0.10500664014997775,0.09253893384890059,0.08111539917271399,0.06031061589484879,0.03978458323867641,0.023993136705632596,0.022884540032095963,0.022774699875740285,0.0223157434705285,0.022844866221139168,0.022054110037888274,0.02305974380960202,0.022918335308925952,0.021982421971563505,0.02223292506295352,0.021824111924752226,0.020504257549298386,0.021824111924752226,0.019994417606762353,,,,,,,0.07245679129114269,,,,,0.08111539917271399,0.07245679129114269,,0.039784583238676396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,0.02384692856133827,0.023135255161062664,,,,,,,,,,,,,,,,,,,,,,,,,,0.10727780876894823,0.09370216178481675,0.08858811959273508,0.06532480687784649,0.034718447964189575,0.022853832541162546,0.022261761451672205,0.02214219606284021,0.02167970055008952,0.021580130742773443,0.021387962632582996,0.022346277317325712,0.022216640121668622,0.021005866607526718,0.020620600517544056,0.020822890124955758,0.01965375998117334,0.020220546164437636,0.019193821174030946,0.01890082062388794,,,,,,0.07896577254132814,,,,,0.08858811959273505,0.07896577254132814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,0.023779225072369594,0.023069572174318452,,,,,,,,,,,,,,,,,,,,,,,,,,0.10697323780821043,0.09343613325789672,0.08833661027311028,0.06513934411141686,0.03461987929306251,0.02282396767829022,0.022208786357214693,0.022091401700503912,0.02206149616660611,0.021533301254617634,0.021766812756596116,0.022257331936377953,0.022130469431507985,0.021395548661574205,0.021014306663545028,0.021215948174425847,0.020060219571252633,0.02022644818707493,0.019188095003056908,0.018852090402438956,,,,,,0.07874158189571089,,,,,0.08833661027311031,0.07874158189571087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,0.023661776997275202,0.022955629148972638,,,,,,,,,,,,,,,,,,,,,,,,,,0.10644488581907063,0.09297464244135391,0.08790030653296044,0.06481761409054723,0.03444888809504845,0.02347836587269758,0.021707095269050153,0.02233722550345857,0.02189880910147599,0.02177541769702077,0.021598828041808606,0.022585978430938593,0.022451974010012504,0.021589060542580675,0.021189698286084944,0.021403075104839357,0.020236037832084722,0.02077848820445767,0.019755602782683183,0.019404955657813715,,,,,,0.07835266900240198,,,,,0.08790030653296042,0.07835266900240198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,0.022970888038597023,0.022970888038597023,,,,,,,,,,,,,,,,,,,,,,,,,,0.10657959238101058,0.09321387624773113,0.08812725709914697,0.06497966401877041,0.03452361902269656,0.023197733444153035,0.02184518167697147,0.02243987845960534,0.022425719419084153,0.021046797693875033,0.022133912915876484,0.022437544840441512,0.022307576738994195,0.021742643987454506,0.021351236832709976,0.02156123761311253,0.020425866355164524,0.020543682571405587,0.01952458804426228,,,,,,,0.07855335828307021,,,,,0.08812725709914697,0.07855335828307021,,,0.018416640895052357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,0.022964685347692963,0.022964685347692963,,,,,,,,,,,,,,,,,,,,,,,,,,0.10655081333393544,0.09318870626469161,0.0881034606253193,0.0649621179504477,0.03451429681724557,0.02359132808184301,0.020804417863360163,0.022407379194772085,0.022435358854089957,0.02104559317754464,0.021183518549664042,0.022494716358606563,0.022360589615861206,0.022124539508711943,0.02177074505957871,0.021358890089330094,0.02076507687228222,0.02093934106621127,0.019833612791257234,0.018468372621288955,,,,,,0.07853214699162656,,,,,0.08810346062531928,0.07853214699162656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,0.020017566365986377,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10214452370762368,0.09120873095775094,0.07171250708514855,0.05396332667243021,0.04619930963392918,0.02487065410485663,0.02193261348990188,0.02362250126047168,0.023651998219119043,0.022186867417315518,0.022332272297039324,0.02371457460134893,0.023573174345566026,0.023324323558278553,0.022951343311550392,0.02251715399966069,0.02189113908973893,0.022074853396751883,0.02090916296317655,,,,,,,0.06425991715641487,,,,,0.07171250708514854,0.06425991715641487,0.04876975249044769,0.04619930963392918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,0.022964745246188033,0.022964745246188033,,,,,,,,,,,,,,,,,,,,,,,,,,0.10655109124905907,0.09318894932760226,0.08810369042444877,0.06496228739030908,0.03451438684044452,0.023459777188216485,0.02062579447102026,0.02226026064308261,0.022266209515308517,0.021488339689806853,0.021045653293714234,0.0223786838322056,0.022239958648404393,0.021973899514189075,0.022183671649803356,0.02178593984699669,0.02054051751444977,0.02134951372382191,0.01957177468518568,,,,,,,0.0785323518260211,,,,,0.0881036904244488,0.07853235182602113,,,0.01841171598306379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,0.01841569664412523,0.01841569664412523,,,,,,,,,,,,,,,,,,,,,,,,,,0.09844509273628732,0.08869790145333686,0.0833397771049998,0.05460672781752477,0.04007587134015072,0.023195547068417692,0.020393483818608754,0.022009540813593832,0.02201542268300006,0.021246314093188355,0.020808613723967796,0.02212663018896413,0.021989467482574396,0.02172640500243398,0.021933814450795137,0.02154056234619959,0.020309167346030506,0.021109051739736012,0.019351335576653177,,,,,,,0.06634207038986575,,,,,0.08333977710499979,0.07603889575910419,,,,0.07252713667131698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,0.018477312397554402,0.018477312397554402,,,,,,,,,,,,,,,,,,,,,,,,,,0.09877447308380116,0.08899466937535723,0.08361861766456027,0.05478943253631975,0.040209958312513054,0.02302472389823419,0.020290279028236862,0.021895440502245348,0.02184848052375231,0.0211378390757828,0.020643943079536292,0.022019137595537818,0.021881930940773574,0.02109602626941061,0.021812274928266425,0.02137409440147671,0.02019870494835271,0.02094452247729706,0.019245060531239748,,,,,,,0.06656403954640196,,,,,0.08361861766456027,0.07629330882544964,,,,0.07276979999578534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,0.01849576275860184,0.01849576275860184,,,,,,,,,,,,,,,,,,,,,,,,,,0.0988731034826089,0.08908353423545937,0.08370211431456023,0.05484414205197492,0.04025010961983558,0.02294351588952653,0.020223506841151415,0.021821192083727882,0.021769366998557964,0.021067014438201356,0.020555540150556315,0.02212214231263822,0.021984509756048244,0.021020735484719315,0.021733248479975126,0.02129650650643315,0.020126497195226956,0.020869216413507384,0.01917790291527525,,,,,,,0.06663050649440731,,,,,0.08370211431456025,0.07636949085144167,,,,0.07284246365240293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09501326239187191,0.08624487040592896,0.07645614509273792,0.05029700718097841,0.04207735221925151,0.024258122482852675,0.021384513199837647,0.023073871528549027,0.022959932935251136,0.022275633175437123,0.02167561982507127,0.023400130624519965,0.023253905029604695,0.02216610794167563,0.022519372242033462,0.022458288949134087,0.021218505768835813,0.02205801105454452,0.020269702845264026,,,,,,,0.06116977922056786,,,,,0.07940575888193795,0.0728758756993473,,0.03332086952967208,,0.06744758601992056,0.022719775755174376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09531034378031311,0.08651453534744472,0.07669520327437718,0.050454272644257975,0.04220891699141636,0.024055777820373103,0.0211683303377126,0.022887881777518097,0.022752797344945792,0.022049459322485775,0.021468417047925823,0.023541089920396743,0.023383025117007704,0.021967436375665724,0.02231663286858836,0.022254749446204536,0.021028125308025575,0.021859248815036446,0.020090590033930752,,,,,,,0.061361040971654124,,,,,0.07965403972721172,0.07310373932376783,,0.0334250550921372,,0.06765847681555669,0.02279081449604596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09395595538907671,0.08584409407414753,0.07004579013222605,0.04658366383058215,0.04644007199667434,0.024764493136703956,0.02179197759798876,0.023562189317902806,0.023423125117680632,0.022699065818494613,0.022100905263141943,0.024234641844358112,0.02407192024092831,0.02261462636620398,0.022974110653800787,0.022910404063211882,0.021647641941027584,0.022503251455665372,0.020682485626644105,,,,,,,0.056220987163482956,,,,,0.07258621121894275,0.06670560568386716,0.0402103915848172,0.038495874563006856,,0.06293051591942353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09407947092949162,0.08595694567176142,0.07013787310436065,0.04664490323141325,0.04650112263008894,0.024695306230362264,0.02173109528940489,0.023496361401436124,0.023357685718020778,0.022635649291769897,0.02203915987412604,0.024166935233677488,0.024004668240979018,0.022551445745962195,0.022909925708309933,0.022846397100847605,0.021587162876617733,0.02244038199404337,0.020624703010700202,,,,,,,0.05629489589639298,,,,,0.07268163385679742,0.06679329761250145,0.0402632526113091,0.03854648166641722,,0.06301324507320828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,0.02079631688468646,0.02079631688468646,,,,,,,,,,,,,,,,,,,,,,,,,,0.10190652586449742,0.09023289393028229,0.07941079700238061,0.05869844883542159,0.03810587034438044,0.024560180006832587,0.021612188448881048,0.023367795488819038,0.023229878602286824,0.022511792969543823,0.021918567385181886,0.024034700117337916,0.023873321006965032,0.02242805016340246,0.022784568617637235,0.02272138762201387,0.0214690435964182,0.022317594123136532,,,,,,,,0.07107564333382191,,,,,0.083121771532504,0.07478661786394532,,0.03810587034438044,,,0.02613385903055651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09953634448790052,0.08910090256830594,0.07053671397264259,0.0527847674052359,0.044391159358727145,0.02531751891825114,0.022284451808178646,0.024088678555629836,0.023951277738147425,0.023206061295523703,0.022592627944999794,0.02477904160160159,0.024612377382701164,0.023118027459892897,0.02335222380883952,0.02342008596805037,0.022141436951600105,0.023003173690018915,0.021153482316321717,,,,,,,0.06330978488133408,,,,,0.07357568933945459,0.06634876024814608,0.046807798203420826,0.044391159358727145,,,0.02219645473634837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10027427004476723,0.08976146362751818,0.07105964701991897,0.05317609410185095,0.04472025895705256,0.024988563497289864,0.021984252996292142,0.0237710494661064,0.023600732597197353,0.022988602061215637,0.022245532830788617,0.024966502722945056,0.024793595804196586,0.022788073643884122,0.02316737175903381,0.02226709485229049,0.02180764638653162,0.021853999531611927,0.020808226515235728,,,,,,,0.06377914015557111,,,,,0.07412115222345943,0.06684064535911156,0.04715481386621887,0.04472025895705256,,,0.02236101102285915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10039201860929865,0.08986686737154605,0.0711430898754887,0.05323853692736427,0.04477277239140931,0.024929183593533643,0.02193130236729518,0.023714117859071054,0.023545861006382535,0.02293329774545099,0.022194293688893887,0.024882258556189276,0.024721420738783854,0.022735005061358483,0.023113455174277858,0.022215336960802398,0.021756866503333985,0.02180312067420041,0.02075960976255837,,,,,,,0.06385403376683366,,,,,0.07420819009740087,0.06691913398874583,0.047210186113167324,0.04477277239140931,,,0.02238726877520417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10046193288500231,0.08992945179836678,0.07119263482606215,0.05327561292006131,0.04480395271825553,0.02489231600098228,0.0218989027970203,0.02367906750441253,0.023511013541758368,0.02289940928545206,0.02216136232209477,0.024846727141797562,0.02468611772264026,0.022701365379629253,0.02307925444288018,0.022182460117759217,0.021724673375991224,0.021770858647553553,0.020728900943158383,,,,,,,0.06389850252623712,,,,,0.07425986962266405,0.06696573732283902,0.04724306388585941,0.04480395271825553,,,0.022402859553266843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,0.020406055745957972,,,,,,,,,,,,,,,,,,,,,,,,,,0.10189543727257813,0.09362854508732375,0.08243040133041919,0.060782873325172126,0.03915645378388454,0.02312850007594581,0.02043824451774179,0.022095819781891173,0.021834582104816654,0.02137180892696838,0.02056858832042789,0.023182541871809254,0.023031055325078015,0.021169060819349116,0.02142969079490652,0.020086756833405165,0.020170980385890144,0.019701232831434844,0.019239106784634887,,,,,,,0.07373896710870563,,,,,0.08634296460374306,0.07765153038202949,,0.03915645378388454,,,0.02736234820200191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10023881239935142,0.08977681989600182,0.07117380712859274,0.05309338650118938,0.044570350286895107,0.024941436940980277,0.022048805010783032,0.023829682842301345,0.02355204493182913,0.023120966023428266,0.022179204658156728,0.024998575510661692,0.024834955291630958,0.02282670037486564,0.02295095881380524,0.02165893501870125,0.021764369682236252,0.02124251336488996,0.020759108030772768,,,,,,,0.0653313617001182,,,,,0.0742281896290808,0.06697252745260204,0.04698551348161297,0.044570350286895107,,,0.022350624742617977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09448230668773029,0.08620345844090803,0.06440519782161828,0.046679133760234144,0.0374319766842192,0.024097449045525937,0.021296601751418565,0.023023638340297203,0.022770885169958986,0.022339653137437673,0.021643491048191094,0.024132764916458906,0.023975412730057457,0.02207159336537271,0.022179679244599397,0.02094671117860132,0.021048300091918597,0.0205337596610243,,,,,,,,0.05761284515408543,,,,,0.07570220204393152,0.06977266468336726,0.03912472849625585,0.0374319766842192,,,0.031320905179201476,0.06977266468336726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094808160662416,0.08650076002624574,0.0646273207823749,0.04684012243423984,0.03756107343058896,0.023720625316888885,0.021456376343923507,0.02238740623085855,0.02281113795619803,0.022331741517634156,0.021673983558098457,0.024161238085932922,0.024005138282644996,0.021706399022525854,0.02180908236726754,0.020601235300563955,0.02075170794403636,0.020195400961366558,,,,,,,,0.05781154240486761,,,,,0.07596328651882697,0.07001329915672568,0.03925966326590685,0.03756107343058896,,,0.03142892584255307,0.07001329915672568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,0.016512404365558186,0.016512404365558186,,,,,,,,,,,,,,,,,,,,,,,,,,0.08255486377352225,0.07340924843658854,0.05090618587930073,0.043406076805245095,0.038208041716264,0.01743804721672723,,0.01646174832671493,0.016450524760402332,,,0.01781669080592307,0.017699523326100194,,,,,,,,,,,,,0.043836403232377856,,,,,0.05962787041005912,0.053548297788985615,0.04041063370740335,0.038208041716264,,,0.018433579087365995,,0.061428895456399506,0.054568942782472055,0.05456894278247205,0.05456894278247205,0.03780789682527453,0.03780789682527453,0.03780789682527453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,0.016737135094527074,0.016737135094527074,,,,,,,,,,,,,,,,,,,,,,,,,,0.08367841999858953,0.07440833455082052,0.051599009529231625,0.04399682537620843,0.03872804600378493,0.01782265923621826,,,0.0165064463624801,,,0.017961612754094983,0.01784040192448322,,0.01649238684153424,,,,,,,,,,,0.04443300846537073,,,,,0.06043939455199846,0.05427708008687207,0.04096061485915506,0.038728046003784926,,,0.01868445664426801,,0.05987023112675278,0.053184339266656895,0.053184339266656895,0.053184339266656895,0.036848579231775785,0.036848579231775785,0.036848579231775785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08124975020412617,0.07224871831305042,0.05010140768792078,0.04271986817690571,0.037604009059378427,0.018291450559546927,,0.01691405209549336,0.01694043972597068,,,0.018435699727574112,0.01831123776882266,0.016407440235583923,0.01692500930703561,,,,,,,,,,,0.043143391554119316,,,,,0.05868521071407985,0.05270175033111335,0.03977178017426553,0.037604009059378427,,,0.01814216180315296,,0.062380231982079565,0.05541404064807762,0.05541404064807762,0.05541404064807762,0.03839341985872311,0.038393419858723105,0.038393419858723105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08129812492831943,0.07229173397541158,0.05013123721690403,0.04274530286237167,0.03762639784903301,0.018262830354517104,,0.016887587073636173,0.01691393341600504,,,0.018406853819243677,0.018282586603209118,0.016381767897459175,0.016898527140685706,,,,,,,,,,,0.04316907839822589,,,,,0.05872015089390051,0.05273312806003392,0.039795459618101006,0.03762639784903301,,,0.018152963338804354,,0.06235724785416356,0.05539362322803716,0.05539362322803716,0.05539362322803716,0.038379273722276876,0.038379273722276876,0.038379273722276876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09478610913679206,0.08648814101718764,0.052000344335766835,0.043955834142311676,0.05171478884852,0.024984477826499006,0.022088160665356227,0.023093273588273927,0.023601843396037787,0.022062696825519895,0.021373477090136084,0.025074429484276652,0.024908589732076995,0.022881275269712602,0.023146631487577972,0.02170985217461174,0.02185406531709319,0.021277748510039846,0.020825357527934827,,,,,,,0.04560704830009801,,,,,0.06893439913777284,0.06335291676601149,0.05405121026133938,0.05171478884852,,,,,,,,,,,,0.06851254031053317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09227630880941415,0.0841980589933968,0.050623449741968043,0.04279194664945835,0.0503454553547801,0.02274464724515939,,,0.021041179310120502,,,0.022594911150536176,0.022454511241291397,,,,,,,,,,,,,0.0443994390227815,,,,,0.06710911504183113,0.06167542232418126,0.05262001167702673,0.0503454553547801,,,,,0.023747941169534128,0.022725975697345403,,0.022382441648696984,,,,0.06669842643175045,0.028816506934149198,0.027116871839219747,0.02641572309865618,0.025433630287605292,0.02443364042615587,0.024030269339969188,0.022978661210192108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09099641470488243,0.08303021211363878,0.04992129058853218,0.04219841228571178,0.049647152048872684,0.02323141494496727,,,0.02152731712110444,,,0.023084196334391023,0.02293985579099236,,,,,,,,,,,,,0.04378360836177031,,,,,0.06617829583362264,0.060819969711850816,0.05189015974000444,0.04964715204887267,,,,,0.024441916987653554,0.023390087060285787,,0.023036514064649898,,,,0.06577330357114865,0.02965859925837246,0.027909296461847834,0.027187658354758445,0.02617686627006726,0.02514765413721097,0.024732495512157497,0.023650156692633748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,,,0.07271575486913257,0.049079836384308496,0.048754076643889165,0.04338806052000348,0.05893505951657305,0.04817760573035748,0.058648195433220585,,0.05202229188373827,0.04081247242923605,0.05132345740853008,0.02870794661961168,,0.03574332624853178,,0.03959275942506378,0.030791670649646958,,,,0.034996324868597134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028403218154807255,0.0311012836238952,0.033701864166691985,0.028533524344569933,,,,,,,,,,,,,,,,,,,,,,,,0.03228776115723233,0.03164891666457366,0.031002148773207235,0.030814451865285034,0.030635686966018785,0.02818230565327798,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,,,0.06957753447961931,0.0503337359176886,0.05218217789048086,0.04641504740307286,0.05550605299601267,0.05172435216365965,0.05631303804082992,,0.05011398189638863,0.04375192726933774,0.049460526081737274,0.030720552621527147,,0.03818534022477383,,0.038098375143752694,,,,0.029445557356458967,0.03388894511871508,0.029230019266436542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030687931228478498,0.029997402785873966,0.032469479257556014,,,,,,,,,,,,,,,,,,,,,,,,,0.03104941537734634,0.030493736330623963,0.029724006342656453,0.029127883851829395,0.03266791972664116,,0.02883506122850248,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,,,0.06998319930545004,0.05052820025218049,0.052158419466440266,0.04664661068824914,0.053672199874066184,0.051698921352527565,0.05693495917370258,,0.05002302081524141,0.0439011271603393,0.04929756811473622,0.030772972683512274,,0.03719048114917599,,0.03834044783100044,,,,0.029566818758617663,0.034206000400743425,0.02920861836075584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030770122422781744,0.029989854755162616,0.03249151739378338,,,,,,,,,,,,,,,,,,,,,,,,,0.031200092826760336,0.030466223262951862,0.029881070365933377,0.029297148613958608,0.03281408322683867,,0.028960321745090563,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,,,0.07068017812944768,0.04827796260051039,0.054150747652241635,0.044469334711026945,0.053348721477827654,0.054204661428172325,0.0569310860227773,,0.04994366386693534,0.044485772007125536,0.04913706666311315,0.028502551395697847,,0.03865151929225326,0.028798408950715424,0.03844126882043857,,,,0.031066654923693954,0.03440802437365265,0.02963196108436474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02947832723749705,0.030132056237169674,0.032167204948549646,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029941720814432003,0.030911947970816266,0.034059724524000856,,0.028962595530533708,0.029216839337006403,,,,,,,,,,,,,,,,,,,,,,,,,
868,,,,0.07019102607515007,0.048700975874104414,0.05505552069171056,0.04539019410363212,0.05255778749363883,0.053234163058571045,0.05631259219701191,,0.04925738129401814,0.04491649804461556,0.048423052159256366,0.02923447220391333,,0.03937792280032021,0.02883533621103245,0.037922428968219006,,,,0.031323599273969764,0.03386785933278702,0.03018861537056929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029594586379945893,0.0296512124897495,0.03163723704385989,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02959806458408264,0.03150560794231017,0.034674082142469406,,0.028770666638611532,0.029779117626450857,,,,,,,,,,,,,,,,,,,,,,,,,
