0,1
w40,0.3916849015317287
w26,0.2800875273522976
w102,0.26695842450765866
w5,0.2647702407002188
w37,0.212253829321663
w101,0.19693654266958424
w36,0.11816192560175055
w44,0.08533916849015317
w23,0.08533916849015317
w65,0.08096280087527352
w59,0.07439824945295405
w62,0.07221006564551423
w1,0.06345733041575492
w45,0.05908096280087528
w27,0.0525164113785558
w116,0.0437636761487965
w83,0.04157549234135667
w54,0.037199124726477024
w20,0.03282275711159737
w229,0.028446389496717725
w160,0.02188183807439825
w140,0.02188183807439825
w73,0.019693654266958426
w122,0.019693654266958426
w51,0.019693654266958426
w111,0.019693654266958426
w3,0.0175054704595186
w131,0.0175054704595186
w49,0.0175054704595186
w96,0.0175054704595186
w363,0.0175054704595186
w28,0.015317286652078774
w18,0.015317286652078774
w60,0.015317286652078774
w240,0.010940919037199124
w11,0.010940919037199124
w138,0.010940919037199124
w25,0.010940919037199124
w165,0.010940919037199124
w124,0.0087527352297593
w31,0.0087527352297593
w129,0.0087527352297593
w216,0.0087527352297593
w261,0.0087527352297593
w24,0.0087527352297593
w76,0.0087527352297593
w365,0.006564551422319475
w278,0.006564551422319475
w136,0.006564551422319475
w97,0.006564551422319475
w203,0.006564551422319475
w74,0.006564551422319475
w388,0.006564551422319475
w46,0.006564551422319475
w32,0.006564551422319475
w110,0.006564551422319475
w187,0.006564551422319475
w226,0.006564551422319475
w356,0.006564551422319475
w182,0.006564551422319475
w248,0.00437636761487965
w220,0.00437636761487965
w153,0.00437636761487965
w260,0.00437636761487965
w395,0.00437636761487965
w114,0.00437636761487965
w85,0.00437636761487965
w39,0.00437636761487965
w8,0.00437636761487965
w204,0.00437636761487965
w162,0.00437636761487965
w19,0.00437636761487965
w266,0.00437636761487965
w320,0.00437636761487965
w164,0.00437636761487965
w121,0.00437636761487965
w314,0.00437636761487965
w115,0.00437636761487965
w195,0.00437636761487965
w330,0.00437636761487965
w34,0.00437636761487965
w105,0.00437636761487965
w244,0.00437636761487965
w58,0.00437636761487965
w504,0.002188183807439825
w126,0.002188183807439825
w236,0.002188183807439825
w479,0.002188183807439825
w175,0.002188183807439825
w92,0.002188183807439825
w596,0.002188183807439825
w287,0.002188183807439825
w532,0.002188183807439825
w252,0.002188183807439825
w399,0.002188183807439825
w120,0.002188183807439825
w157,0.002188183807439825
w506,0.002188183807439825
w310,0.002188183807439825
w213,0.002188183807439825
w21,0.002188183807439825
w436,0.002188183807439825
w52,0.002188183807439825
w288,0.002188183807439825
w42,0.002188183807439825
w186,0.002188183807439825
w250,0.002188183807439825
w587,0.002188183807439825
w269,0.002188183807439825
w106,0.002188183807439825
w159,0.002188183807439825
w212,0.002188183807439825
w167,0.002188183807439825
w47,0.002188183807439825
w72,0.002188183807439825
w397,0.002188183807439825
w53,0.002188183807439825
w14,0.002188183807439825
w139,0.002188183807439825
w390,0.002188183807439825
w487,0.002188183807439825
w232,0.002188183807439825
w268,0.002188183807439825
w176,0.002188183807439825
w6,0.002188183807439825
w254,0.002188183807439825
w282,0.002188183807439825
w75,0.002188183807439825
w478,0.002188183807439825
w201,0.002188183807439825
w498,0.002188183807439825
w441,0.002188183807439825
w63,0.002188183807439825
w217,0.002188183807439825
w473,0.002188183807439825
w61,0.002188183807439825
w196,0.002188183807439825
w93,0.002188183807439825
w30,0.002188183807439825
w137,0.002188183807439825
w405,0.002188183807439825
w331,0.002188183807439825
w586,0.002188183807439825
w398,0.002188183807439825
w200,0.002188183807439825
w82,0.002188183807439825
w64,0.002188183807439825
w84,0.002188183807439825
w113,0.002188183807439825
w658,0.002188183807439825
w147,0.002188183807439825
w57,0.002188183807439825
w251,0.002188183807439825
w192,0.002188183807439825
w107,0.0
w575,0.0
w38,0.0
w78,0.0
w475,0.0
w514,0.0
w166,0.0
w636,0.0
w237,0.0
w224,0.0
w95,0.0
w323,0.0
w227,0.0
w77,0.0
w617,0.0
w372,0.0
w151,0.0
w291,0.0
w322,0.0
w273,0.0
w154,0.0
w155,0.0
w17,0.0
w188,0.0
w41,0.0
w352,0.0
w67,0.0
w210,0.0
w338,0.0
w142,0.0
w29,0.0
w540,0.0
w334,0.0
w302,0.0
w305,0.0
w66,0.0
w148,0.0
w230,0.0
w342,0.0
w491,0.0
w283,0.0
w290,0.0
w104,0.0
w284,0.0
w434,0.0
w265,0.0
w381,0.0
w271,0.0
w233,0.0
w171,0.0
w86,0.0
w48,0.0
w88,0.0
w360,0.0
w318,0.0
w241,0.0
w321,0.0
w391,0.0
w16,0.0
w297,0.0
w292,0.0
w447,0.0
w537,0.0
w206,0.0
w507,0.0
w625,0.0
w145,0.0
w481,0.0
w89,0.0
w191,0.0
w103,0.0
w143,0.0
w351,0.0
w80,0.0
w223,0.0
w247,0.0
w438,0.0
w523,0.0
w446,0.0
w445,0.0
w263,0.0
w449,0.0
w557,0.0
w607,0.0
w328,0.0
w327,0.0
w497,0.0
w257,0.0
w357,0.0
w235,0.0
w608,0.0
w127,0.0
w134,0.0
w508,0.0
w69,0.0
w492,0.0
w534,0.0
w403,0.0
w416,0.0
w219,0.0
w207,0.0
w256,0.0
w593,0.0
w185,0.0
w570,0.0
w584,0.0
w501,0.0
w280,0.0
w118,0.0
w293,0.0
w435,0.0
w68,0.0
w594,0.0
w98,0.0
w304,0.0
w375,0.0
w526,0.0
w90,0.0
w595,0.0
w289,0.0
w348,0.0
w199,0.0
w296,0.0
w50,0.0
w579,0.0
w325,0.0
w392,0.0
w141,0.0
w294,0.0
w353,0.0
w493,0.0
w442,0.0
w464,0.0
w350,0.0
w276,0.0
w326,0.0
w163,0.0
w303,0.0
w461,0.0
w7,0.0
w474,0.0
w622,0.0
w222,0.0
w551,0.0
w424,0.0
w239,0.0
w264,0.0
w312,0.0
w522,0.0
w146,0.0
w279,0.0
w355,0.0
w81,0.0
w300,0.0
w452,0.0
w150,0.0
w218,0.0
w94,0.0
w465,0.0
w117,0.0
w505,0.0
w275,0.0
w33,0.0
w221,0.0
w313,0.0
w198,0.0
w281,0.0
w315,0.0
w253,0.0
w262,0.0
w149,0.0
w152,0.0
w202,0.0
w417,0.0
w467,0.0
w333,0.0
w177,0.0
w135,0.0
w502,0.0
w383,0.0
w367,0.0
w123,0.0
w189,0.0
w477,0.0
w366,0.0
w245,0.0
w99,0.0
w285,0.0
w396,0.0
w316,0.0
w544,0.0
w130,0.0
w125,0.0
w345,0.0
w13,0.0
w633,0.0
w420,0.0
w349,0.0
w559,0.0
w234,0.0
w2,0.0
w79,0.0
w9,0.0
w181,0.0
w387,0.0
w585,0.0
w183,0.0
w179,0.0
w538,0.0
w133,0.0
w418,0.0
w382,0.0
w530,0.0
w459,0.0
w402,0.0
w386,0.0
w0,0.0
w643,0.0
w197,0.0
w592,0.0
w580,0.0
w132,0.0
w259,0.0
w443,0.0
w215,0.0
w527,0.0
w450,0.0
w341,0.0
w513,0.0
w393,0.0
w485,0.0
w329,0.0
w205,0.0
w178,0.0
w571,0.0
w246,0.0
w10,0.0
w347,0.0
w258,0.0
w641,0.0
w652,0.0
w306,0.0
w361,0.0
w670,0.0
w193,0.0
w529,0.0
w100,0.0
w454,0.0
w209,0.0
w274,0.0
w404,0.0
w270,0.0
w524,0.0
w430,0.0
w486,0.0
w144,0.0
w4,0.0
w109,0.0
w180,0.0
w517,0.0
w299,0.0
w295,0.0
w621,0.0
w56,0.0
w112,0.0
w158,0.0
w431,0.0
w43,0.0
w91,0.0
w211,0.0
w422,0.0
w324,0.0
w423,0.0
w512,0.0
w55,0.0
w528,0.0
w332,0.0
w660,0.0
w444,0.0
w414,0.0
w22,0.0
w35,0.0
w108,0.0
w376,0.0
w286,0.0
w380,0.0
w319,0.0
w156,0.0
w394,0.0
w456,0.0
w426,0.0
w550,0.0
w267,0.0
w298,0.0
w87,0.0
w484,0.0
w15,0.0
w374,0.0
w421,0.0
w12,0.0
w184,0.0
w488,0.0
w482,0.0
