0,1
w0,2
w1,50
w2,8
w3,39
w4,20
w5,11
w6,50
w7,10
w8,3
w9,15
w10,3
w11,8
w12,63
w13,13
w14,37
w15,2
w16,8
w17,8
w18,26
w19,97
w20,26
w21,14
w22,1
w23,48
w24,11
w25,38
w26,21
w27,42
w28,32
w29,70
w30,31
w31,29
w32,14
w33,26
w34,14
w35,63
w36,70
w37,18
w38,6
w39,57
w40,7
w41,14
w42,1
w43,22
w44,24
w45,15
w46,17
w47,50
w48,60
w49,11
w50,20
w51,4
w52,55
w53,4
w54,19
w55,15
w56,21
w57,12
w58,23
w59,12
w60,44
w61,8
w62,30
w63,37
w64,24
w65,21
w66,14
w67,39
w68,8
w69,2
w70,19
w71,0
w72,0
w73,17
w74,23
w75,20
w76,30
w77,16
w78,13
w79,21
w80,10
w81,12
w82,13
w83,5
w84,7
w85,11
w86,5
w87,8
w88,13
w89,17
w90,22
w91,14
w92,5
w93,15
w94,1
w95,8
w96,3
w97,19
w98,10
w99,21
w100,12
w101,23
w102,14
w103,5
w104,6
w105,19
w106,3
w107,17
w108,22
w109,10
w110,21
w111,32
w112,11
w113,12
w114,15
w115,23
w116,12
w117,22
w118,14
w119,8
w120,14
w121,9
w122,0
w123,30
w124,14
w125,23
w126,4
w127,18
w128,3
w129,10
w130,17
w131,11
w132,10
w133,1
w134,0
w135,7
w136,45
w137,14
w138,15
w139,29
w140,11
w141,24
w142,1
w143,15
w144,17
w145,26
w146,6
w147,7
w148,5
w149,2
w150,9
w151,14
w152,19
w153,15
w154,4
w155,5
w156,4
w157,3
w158,3
w159,3
w160,4
w161,10
w162,8
w163,16
w164,5
w165,6
w166,29
w167,24
w168,11
w169,10
w170,16
w171,2
w172,10
w173,40
w174,21
w175,8
w176,17
w177,1
w178,1
w179,0
w180,10
w181,11
w182,1
w183,1
w184,2
w185,4
w186,8
w187,9
w188,6
w189,2
w190,2
w191,10
w192,14
w193,10
w194,12
w195,7
w196,8
w197,13
w198,18
w199,20
w200,13
w201,18
w202,4
w203,13
w204,7
w205,11
w206,0
w207,0
w208,8
w209,2
w210,12
w211,13
w212,17
w213,3
w214,4
w215,7
w216,21
w217,24
w218,7
w219,15
w220,10
w221,3
w222,9
w223,0
w224,9
w225,4
w226,7
w227,2
w228,8
w229,1
w230,0
w231,2
w232,8
w233,2
w234,20
w235,1
w236,6
w237,4
w238,9
w239,2
w240,11
w241,0
w242,24
w243,3
w244,0
w245,22
w246,4
w247,0
w248,1
w249,10
w250,10
w251,9
w252,16
w253,1
w254,4
w255,2
w256,11
w257,6
w258,13
w259,0
w260,0
w261,7
w262,8
w263,6
w264,7
w265,4
w266,2
w267,1
w268,9
w269,1
w270,11
w271,2
w272,4
w273,0
w274,10
w275,17
w276,3
w277,7
w278,9
w279,12
w280,25
w281,13
w282,15
w283,21
w284,4
w285,5
w286,2
w287,10
w288,4
w289,6
w290,8
w291,3
w292,7
w293,3
w294,2
w295,1
w296,10
w297,13
w298,6
w299,8
w300,0
w301,7
w302,2
w303,7
w304,7
w305,7
w306,6
w307,3
w308,11
w309,4
w310,4
w311,4
w312,8
w313,3
w314,3
w315,8
w316,3
w317,1
w318,10
w319,1
w320,3
w321,0
w322,13
w323,1
w324,3
w325,2
w326,0
w327,0
w328,0
w329,0
w330,8
w331,0
w332,20
w333,17
w334,3
w335,0
w336,2
w337,1
w338,17
w339,1
w340,19
w341,1
w342,1
w343,9
w344,5
w345,6
w346,7
w347,7
w348,3
w349,7
w350,14
w351,31
w352,9
w353,8
w354,8
w355,0
w356,5
w357,11
w358,3
w359,3
w360,0
w361,1
w362,2
w363,2
w364,0
w365,0
w366,1
w367,3
w368,8
w369,3
w370,1
w371,11
w372,11
w373,1
w374,6
w375,1
w376,7
w377,5
w378,2
w379,0
w380,0
w381,8
w382,3
w383,6
w384,1
w385,0
w386,8
w387,5
w388,0
w389,0
w390,0
w391,0
w392,1
w393,15
w394,0
w395,6
w396,0
w397,5
w398,0
w399,2
w400,2
w401,3
w402,3
w403,3
w404,4
w405,2
w406,3
w407,2
w408,1
w409,3
w410,1
w411,2
w412,2
w413,1
w414,3
w415,3
w416,2
w417,2
w418,11
w419,6
w420,2
w421,6
w422,15
w423,3
w424,1
w425,0
w426,5
w427,6
w428,0
w429,2
w430,2
w431,2
w432,2
w433,2
w434,0
w435,1
w436,2
w437,0
w438,1
w439,0
w440,2
w441,0
w442,2
w443,9
w444,2
w445,0
w446,0
w447,1
w448,1
w449,0
w450,3
w451,1
w452,14
w453,0
w454,0
w455,0
w456,1
w457,2
w458,6
w459,1
w460,1
w461,2
w462,6
w463,2
w464,0
w465,3
w466,5
w467,1
w468,3
w469,2
w470,0
w471,3
w472,1
w473,2
w474,5
w475,6
w476,3
w477,0
w478,0
w479,0
w480,0
w481,5
w482,0
w483,1
w484,4
w485,6
w486,1
w487,0
w488,4
w489,0
w490,0
w491,4
w492,0
w493,0
w494,2
w495,1
w496,2
w497,0
w498,3
w499,1
w500,2
w501,6
w502,0
w503,3
w504,3
w505,2
w506,1
w507,3
w508,1
w509,0
w510,0
w511,2
w512,0
w513,2
w514,0
w515,0
w516,1
w517,1
w518,1
w519,3
w520,0
w521,0
w522,6
w523,4
w524,0
w525,2
w526,3
w527,2
w528,1
w529,0
w530,2
w531,4
w532,1
w533,2
w534,0
w535,4
w536,1
w537,0
w538,0
w539,3
w540,0
w541,2
w542,0
w543,1
w544,4
w545,1
w546,1
w547,2
w548,0
w549,2
w550,0
w551,0
w552,3
w553,0
w554,0
w555,0
w556,1
w557,0
w558,2
w559,0
w560,4
w561,0
w562,0
w563,0
w564,0
w565,1
w566,1
w567,1
w568,0
w569,0
w570,0
w571,3
w572,0
w573,0
w574,0
w575,0
w576,0
w577,0
w578,1
w579,2
w580,0
w581,0
w582,1
w583,1
w584,0
w585,0
w586,0
w587,1
w588,0
w589,0
w590,0
w591,4
w592,2
w593,2
w594,3
w595,0
w596,0
w597,0
w598,0
w599,4
w600,1
w601,3
w602,1
w603,2
w604,5
w605,0
w606,0
w607,0
w608,2
w609,0
w610,0
w611,0
w612,0
w613,0
w614,0
w615,0
w616,1
w617,0
w618,0
w619,1
w620,1
w621,1
w622,0
w623,2
w624,0
w625,0
w626,0
w627,2
w628,0
w629,3
w630,1
w631,0
w632,0
w633,2
w634,0
w635,2
w636,0
w637,0
w638,0
w639,0
w640,0
w641,1
w642,1
w643,0
w644,0
w645,1
w646,0
w647,1
w648,0
w649,0
w650,0
w651,0
w652,0
w653,0
w654,0
w655,0
w656,0
w657,0
w658,0
w659,1
w660,0
w661,0
w662,0
w663,3
w664,0
w665,1
w666,0
w667,1
w668,2
w669,0
w670,0
w671,0
w672,0
w673,0
w674,0
w675,0
w676,3
w677,1
w678,0
w679,0
w680,0
w681,0
w682,0
w683,0
w684,0
w685,0
w686,0
w687,0
w688,0
w689,0
w690,0
w691,0
w692,0
w693,0
w694,0
w695,0
w696,0
w697,0
w698,0
w699,0
w700,0
w701,0
w702,0
w703,0
w704,0
w705,0
w706,0
w707,0
w708,0
w709,0
w710,0
w711,0
w712,0
w713,0
w714,0
w715,0
w716,0
w717,0
w718,0
w719,0
w720,0
w721,0
w722,0
w723,0
w724,0
w725,0
w726,0
w727,0
w728,0
w729,0
w730,0
w731,0
w732,0
w733,0
w734,0
w735,0
w736,0
w737,0
w738,0
w739,0
w740,0
w741,0
w742,0
w743,0
w744,0
w745,0
w746,0
w747,0
w748,0
w749,0
w750,0
w751,0
w752,0
w753,0
w754,0
w755,0
w756,0
w757,0
w758,0
w759,0
w760,0
w761,0
w762,0
w763,0
w764,0
w765,0
w766,0
w767,0
w768,0
w769,0
w770,0
w771,0
w772,0
w773,0
w774,0
w775,0
w776,0
w777,0
w778,0
w779,0
w780,0
w781,0
w782,0
w783,0
w784,0
w785,0
w786,0
w787,0
w788,0
w789,0
w790,0
w791,0
w792,0
w793,0
w794,0
w795,0
w796,0
w797,0
w798,0
w799,0
w800,0
w801,0
w802,0
w803,0
w804,0
w805,0
w806,0
w807,0
w808,0
w809,0
w810,0
w811,0
w812,0
w813,0
w814,0
w815,0
w816,0
w817,0
w818,0
w819,0
w820,0
w821,0
w822,0
w823,0
w824,0
w825,0
w826,0
w827,0
w828,0
w829,0
w830,0
w831,0
w832,0
w833,0
w834,0
w835,0
w836,0
w837,0
w838,0
w839,0
w840,0
w841,0
w842,0
w843,0
w844,0
w845,0
w846,0
w847,0
w848,0
w849,0
w850,0
w851,0
w852,0
w853,0
w854,0
w855,0
w856,0
w857,0
w858,0
w859,0
w860,0
w861,0
w862,0
w863,0
w864,0
w865,0
w866,0
w867,0
w868,0
w869,0
w870,0
w871,0
w872,0
w873,0
w874,0
w875,0
w876,0
w877,0
w878,0
w879,0
w880,0
w881,0
w882,0
w883,0
w884,0
w885,0
w886,0
w887,0
w888,0
w889,0
w890,0
w891,0
w892,0
w893,0
w894,0
w895,0
w896,0
w897,0
w898,0
w899,0
w900,0
w901,0
w902,0
w903,0
w904,0
w905,0
w906,0
w907,0
w908,0
w909,0
w910,0
w911,0
w912,0
w913,0
w914,0
w915,0
w916,0
w917,0
w918,0
w919,0
w920,0
w921,0
w922,0
w923,0
w924,0
w925,0
w926,0
w927,0
w928,0
w929,0
w930,0
w931,0
w932,0
w933,0
w934,0
w935,0
w936,0
w937,0
w938,0
w939,0
w940,0
w941,0
w942,0
w943,0
w944,0
w945,0
w946,0
w947,0
w948,0
w949,0
w950,0
w951,0
w952,0
w953,0
w954,0
w955,0
w956,0
w957,0
w958,0
w959,0
w960,0
w961,0
w962,0
w963,0
w964,0
w965,0
w966,0
w967,0
w968,0
w969,0
w970,0
w971,0
w972,0
w973,0
w974,0
w975,0
w976,0
w977,0
w978,0
w979,0
w980,0
w981,0
w982,0
w983,0
w984,0
w985,0
w986,0
w987,0
w988,0
w989,0
w990,0
w991,0
w992,0
w993,0
w994,0
w995,0
w996,0
w997,0
w998,0
w999,0
w1000,0
w1001,0
w1002,0
w1003,0
w1004,0
w1005,0
w1006,0
w1007,0
w1008,0
w1009,0
w1010,0
w1011,0
w1012,0
w1013,0
w1014,0
w1015,0
w1016,0
w1017,0
w1018,0
w1019,0
w1020,0
w1021,0
w1022,0
w1023,0
w1024,0
w1025,0
w1026,0
w1027,0
w1028,0
w1029,0
w1030,0
w1031,0
w1032,0
w1033,0
w1034,0
w1035,0
w1036,0
w1037,0
w1038,0
w1039,0
w1040,0
w1041,0
w1042,0
w1043,0
w1044,0
w1045,0
w1046,0
w1047,0
w1048,0
w1049,0
w1050,0
w1051,0
w1052,0
w1053,0
w1054,0
w1055,0
w1056,0
w1057,0
w1058,0
w1059,0
w1060,0
w1061,0
w1062,0
w1063,0
w1064,0
w1065,0
w1066,0
w1067,0
w1068,0
w1069,0
w1070,0
w1071,0
w1072,0
w1073,0
w1074,0
w1075,0
w1076,0
w1077,0
w1078,0
